fish_id,group,clutch,timepoint_h,amplitude_fit,decay_constant_fit,offset_fit,tau_se,r2,rmse,n_points,converged,tau_at_bound,tau_loglin,n_dropped,frac_dropped,baseline_locomotion,mean_distance_obs,resp_prob_block1_obs,resp_prob_block6_obs,amplitude_supplied,decay_constant_supplied,offset_supplied,tau_diff
fish_021,low_impact,clutch_A,24.0,10.832972921379357,6.950713207632294,1.5984398218769966,1.2296977739047732,0.8843085103915675,1.0590101692208789,30,True,False,9.322802435332745,4,0.13333333333333333,94.29,4.257233333333334,1.0,0.4,10.833,6.951,1.598,-0.0002867923677056794
fish_022,low_impact,clutch_A,-1.0,8.681359714323479,5.904015939369671,1.9468357734147452,1.143776381627414,0.8480105048227323,0.9779311851059534,30,True,False,11.209734145383322,7,0.23333333333333334,102.87,3.7925666666666666,1.0,0.6,8.681,5.904,1.947,1.593936967125842e-05
fish_022,low_impact,clutch_A,0.5,11.014485018182631,10.735822086339734,1.863899922874456,2.1145702874059924,0.911327102166313,0.919156365503212,30,True,False,9.107483258886502,7,0.23333333333333334,86.74,5.739533333333333,1.0,0.6,11.014,10.736,1.864,-0.00017791366026642663
fish_022,low_impact,clutch_A,1.0,9.585156957514455,10.648241195858596,1.535566104539094,3.184478200050224,0.8150552885029303,1.2227077049026975,30,True,False,10.060096078360248,4,0.13333333333333333,85.92,4.886966666666665,1.0,0.6,9.585,10.648,1.536,0.00024119585859594395
fish_022,low_impact,clutch_A,5.0,8.782324785242809,7.784029282048969,1.3381292349088696,1.4729042595816575,0.8819892724700769,0.8727397248895095,30,True,False,10.533638039857692,5,0.16666666666666666,92.95,3.7149000000000005,1.0,0.6,8.782,7.784,1.338,2.9282048969569985e-05
fish_022,low_impact,clutch_A,24.0,9.040081092915397,5.7759893133772815,2.2317601687421362,0.9739331691445762,0.8788270607506411,0.8907214108697895,30,True,False,7.773582318319997,8,0.26666666666666666,91.97,4.116766666666667,1.0,0.6,9.04,5.776,2.232,-1.068662271830334e-05
fish_023,low_impact,clutch_A,-1.0,9.62381836360164,3.9605978541493294,2.2252293323774084,0.5892062478264606,0.8862723138204553,0.8568800448018136,30,True,False,12.307505622950394,6,0.2,93.06,3.6621666666666663,0.8,0.2,9.624,3.961,2.225,-0.0004021458506704434
fish_023,low_impact,clutch_A,0.5,10.25617521366071,6.8493422449766745,2.1212270540685125,1.17396283436748,0.8893282686205125,0.9768531806875594,30,True,False,7.538516906448895,2,0.06666666666666667,86.6,4.606399999999999,1.0,0.4,10.256,6.849,2.121,0.00034224497667434406
fish_023,low_impact,clutch_A,1.0,10.583097128544296,6.875014033196881,1.3378885469385629,1.2234318930785275,0.8820728701551496,1.0450596715811076,30,True,False,9.945652302699235,7,0.23333333333333334,86.01,3.9106666666666663,1.0,0.0,10.583,6.875,1.338,1.403319688098037e-05
fish_023,low_impact,clutch_A,5.0,8.474919821203105,5.310658212707891,1.5152695988891105,0.8648799883991704,0.8805287841853388,0.8186262954248604,30,True,False,9.469915770421414,10,0.3333333333333333,95.13,3.1553999999999993,1.0,0.4,8.475,5.311,1.515,-0.00034178729210854186
fish_023,low_impact,clutch_A,24.0,10.227656897686128,3.9130819720609713,2.0441058036540225,0.6401968822776062,0.8652642772688524,1.000636043061637,30,True,False,10.681090026017124,12,0.4,99.42,3.5551666666666657,1.0,0.4,10.228,3.913,2.044,8.197206097149135e-05
fish_024,low_impact,clutch_A,-1.0,8.621167196388809,4.491655191467463,2.1980527740633358,0.7901151971823984,0.8533303592514025,0.9108165532734985,30,True,False,9.497168523288053,4,0.13333333333333333,98.82,3.636033333333333,0.8,0.4,8.621,4.492,2.198,-0.00034480853253704424
fish_024,low_impact,clutch_A,0.5,9.885937064877995,6.399459115785885,1.8303268659878515,0.8058186991603182,0.9335354109254186,0.7081103910638524,30,True,False,7.355407163321896,5,0.16666666666666666,80.0,4.087233333333335,1.0,0.4,9.886,6.399,1.83,0.00045911578588508917
fish_024,low_impact,clutch_A,1.0,10.154795754094813,5.770877104325044,1.606019394499788,0.7804004327918764,0.9184942035272028,0.8025943318795703,30,True,False,7.4398953139795285,7,0.23333333333333334,86.01,3.7218,1.0,0.4,10.155,5.771,1.606,-0.00012289567495571418
fish_024,low_impact,clutch_A,5.0,6.376469168734077,6.242132649950304,1.7073758593308985,1.6922616940613509,0.748137742887375,0.9906844336976106,30,True,False,12.59745447460577,8,0.26666666666666666,95.8,3.1315,1.0,0.6,6.376,6.242,1.707,0.00013264995030404236
fish_024,low_impact,clutch_A,24.0,9.42684648981502,3.338205856543832,1.7839133421863644,0.6125070266576663,0.831578609876794,1.016233450968019,30,True,False,10.557032402903273,13,0.43333333333333335,102.84,2.997666666666667,0.8,0.4,9.427,3.338,1.784,0.00020585654383209473
fish_025,low_impact,clutch_A,-1.0,9.988980148089146,6.965072746089348,1.7319065538599276,0.9766993001397642,0.9241835410574211,0.7733703005003868,30,True,False,8.859010593484795,4,0.13333333333333333,85.28,4.187966666666666,1.0,0.2,9.989,6.965,1.732,7.274608934793036e-05
fish_025,low_impact,clutch_A,1.0,10.336243096923475,18.231692390355782,0.30391889999551114,7.578990462606422,0.843793204982566,1.0412675882209088,30,True,False,8.457838765509353,3,0.1,80.6,5.513966666666666,1.0,0.4,10.336,18.232,0.304,-0.0003076096442171661
fish_025,low_impact,clutch_A,24.0,8.997337033145842,7.884009175696354,2.409036415284417,1.4685066199621282,0.8866045809370753,0.8743919681816814,30,True,False,7.855005071017705,6,0.2,81.09,4.870633333333333,1.0,0.4,8.997,7.884,2.409,9.17569635383586e-06
fish_026,low_impact,clutch_A,-1.0,11.016906459274068,5.305202999511289,2.429671952569861,0.7000166650441775,0.9181718515972381,0.8623259507651528,30,True,False,8.064159377895217,4,0.13333333333333333,94.98,4.559799999999999,1.0,1.0,11.017,5.305,2.43,0.00020299951128954774
fish_026,low_impact,clutch_A,0.5,12.043638661340996,9.470815420626339,2.832919935516258,1.4337567961761817,0.9362907902604887,0.8502874821129701,30,True,False,7.978015091951374,4,0.13333333333333333,86.67,6.670600000000001,0.8,0.8,12.044,9.471,2.833,-0.00018457937366100907
fish_026,low_impact,clutch_A,1.0,11.869352291290202,8.583432612216493,2.329283834058967,1.3430517951855958,0.9241891027381719,0.9237685786171711,30,True,False,7.47419927464285,9,0.3,79.49,5.8177666666666665,0.8,1.0,11.869,8.583,2.329,0.0004326122164926005
fish_026,low_impact,clutch_A,5.0,10.473170056510654,11.902130400381692,0.995366736549876,2.7581065822124518,0.8961054019863722,0.9396100318323499,30,True,False,7.651157278278611,7,0.23333333333333334,85.47,4.979100000000002,0.6,0.4,10.473,11.902,0.995,0.00013040038169265245
fish_026,low_impact,clutch_A,24.0,10.416582520033277,7.757559434694832,2.428336899580283,1.4655513054661677,0.8819473951112917,1.0352678029415332,30,True,False,6.976942294939807,5,0.16666666666666666,88.29,5.239199999999999,0.8,0.4,10.417,7.758,2.428,-0.0004405653051682279
fish_027,low_impact,clutch_A,-1.0,10.257607126781632,4.085971172089151,1.8333171530138057,0.6762765068297617,0.8640278072285092,1.0179053660969704,30,True,False,6.854885587020311,9,0.3,97.9,3.4072999999999998,1.0,0.4,10.258,4.086,1.833,-2.882791084957148e-05
fish_027,low_impact,clutch_A,0.5,11.34115877960829,11.308436453774783,0.7470801107064816,2.2285851409289075,0.9170695260573081,0.9060021872960095,30,True,False,10.316424041910574,4,0.13333333333333333,86.9,4.899233333333333,1.0,0.6,11.341,11.308,0.747,0.00043645377478362946
fish_027,low_impact,clutch_A,1.0,10.562414572625464,8.033650790745911,1.106415934083023,1.4720667931760518,0.8918409897135022,0.9998238185169973,30,True,False,7.266681576065281,8,0.26666666666666666,76.37,4.042733333333334,1.0,0.2,10.562,8.034,1.106,-0.0003492092540895442
fish_027,low_impact,clutch_A,5.0,8.668846039374797,5.603968891207788,2.035726919391232,1.3305838570686137,0.7818742087950107,1.2100850984184675,30,True,False,8.24191967517188,10,0.3333333333333333,88.53,3.795466666666667,1.0,0.8,8.669,5.604,2.036,-3.110879221246421e-05
fish_027,low_impact,clutch_A,24.0,8.78040467314422,8.918717094259804,1.3430877830990227,1.9689966607461182,0.8650586688160462,0.9413773505607086,30,True,False,7.943832403404312,3,0.1,87.76,4.007000000000001,0.8,0.8,8.78,8.919,1.343,-0.00028290574019607106
fish_028,low_impact,clutch_A,-1.0,10.267030679868581,4.915506891736331,2.134419687516084,0.5065894622659849,0.9463806103151731,0.6329231161851999,30,True,False,8.220740462269,8,0.26666666666666666,103.22,3.9894333333333334,1.0,0.6,10.267,4.916,2.134,-0.0004931082636696615
fish_028,low_impact,clutch_A,0.5,11.117154654228077,8.967225971815537,2.2642969045941936,1.1991822030870218,0.9462005499035891,0.7194548216083063,30,True,False,7.7231388709842115,4,0.13333333333333333,83.32,5.652266666666668,1.0,0.6,11.117,8.967,2.264,0.00022597181553685175
fish_028,low_impact,clutch_A,1.0,9.425002461620169,10.98046253005608,2.1232237913220815,2.6566990475772156,0.8754987498352063,0.9481006403713781,30,True,False,8.58740704907088,5,0.16666666666666666,85.67,5.497500000000001,1.0,0.6,9.425,10.98,2.123,0.00046253005607965747
fish_028,low_impact,clutch_A,5.0,7.448395835536141,11.141916760936937,1.6877254980223504,3.994576100318271,0.7658275922429756,1.0965037908454207,30,True,False,9.607111753705887,4,0.13333333333333333,88.57,4.384200000000001,1.0,0.2,7.448,11.142,1.688,-8.323906306273443e-05
fish_028,low_impact,clutch_A,24.0,9.741273509826271,5.319825461326837,2.522203069362346,0.8690204643934031,0.8799922827304638,0.9435928833822224,30,True,False,9.755177054553123,8,0.26666666666666666,87.04,4.4103,0.8,0.8,9.741,5.32,2.522,-0.00017453867316330474
fish_029,low_impact,clutch_A,-1.0,8.343019628079157,6.977909900792709,2.241384325382203,1.3811529853693345,0.8597224551802771,0.9110766252926353,30,True,False,9.579148491702872,11,0.36666666666666664,92.87,4.296033333333335,1.0,0.8,8.343,6.978,2.241,-9.009920729052823e-05
fish_029,low_impact,clutch_A,0.5,10.607030706065927,14.464544176613588,1.0792296759633095,3.8000214921318807,0.9011544847681013,0.8865967071268919,30,True,False,9.026353885987133,4,0.13333333333333333,81.22,5.7070333333333325,1.0,0.2,10.607,14.465,1.079,-0.00045582338641203535
fish_029,low_impact,clutch_A,1.0,10.154722231885783,7.176503362387002,2.6184785987740904,1.2311746128042067,0.8933501590490904,0.9501522248873677,30,True,False,8.526792774351794,10,0.3333333333333333,86.0,5.181033333333332,0.8,0.6,10.155,7.176,2.618,0.0005033623870014381
fish_029,low_impact,clutch_A,5.0,8.184335189214032,9.729771916079246,1.6834792432857126,2.0133203950131775,0.8906636569779098,0.7746542719279018,30,True,False,9.052413513202573,6,0.2,92.59,4.348666666666666,1.0,0.4,8.184,9.73,1.683,-0.00022808392075468475
fish_029,low_impact,clutch_A,24.0,9.165892415827097,9.348727089761212,1.5021665514487839,1.739537760419303,0.9053777926134489,0.8026155709913158,30,True,False,7.999230131308321,7,0.23333333333333334,92.03,4.3923000000000005,1.0,0.4,9.166,9.349,1.502,-0.000272910238788171
fish_030,low_impact,clutch_A,-1.0,9.607200314932571,9.547312835761591,1.3204933760031672,1.7478483053733038,0.9103453779250741,0.8155776352764118,30,True,False,8.866222597524883,7,0.23333333333333334,97.98,4.401766666666665,0.8,0.4,9.607,9.547,1.32,0.0003128357615906907
fish_030,low_impact,clutch_A,0.5,11.590794683612504,17.96045848925347,0.44636379037186824,6.019940968851526,0.8900251171686036,0.9593310903717103,30,True,False,7.22298361472042,3,0.1,85.85,6.2379999999999995,1.0,0.4,11.591,17.96,0.446,0.0004584892534680307
fish_030,low_impact,clutch_A,1.0,9.415406777242275,10.844607556420252,2.4716920570783043,2.577882095144844,0.8774078818931289,0.9403488876513746,30,True,False,10.387123958480467,4,0.13333333333333333,87.34,5.810500000000001,1.0,0.6,9.415,10.845,2.472,-0.00039244357974865807
fish_030,low_impact,clutch_A,5.0,9.72680569446037,17.44640017327306,0.01789008781291646,6.244116733466689,0.8709091058822505,0.8911362527633705,30,True,False,8.582212117434858,4,0.13333333333333333,91.96,4.795466666666666,1.0,0.4,9.727,17.446,0.018,0.00040017327305719164
fish_030,low_impact,clutch_A,24.0,10.211055394212998,9.63060332157813,1.679026856356389,1.5276312481176069,0.9318724825925214,0.7464126275882794,30,True,False,7.466250449763626,3,0.1,95.38,4.976966666666667,1.0,0.6,10.211,9.631,1.679,-0.00039667842187007807
fish_032,high_impact,clutch_A,-1.0,10.301447778970916,7.565247044039176,2.089371124348544,1.1914414048003614,0.9128423296305924,0.8640557740000444,30,True,False,8.053064718252513,4,0.13333333333333333,90.46,4.810033333333333,1.0,0.6,10.301,7.565,2.089,0.0002470440391757478
fish_032,high_impact,clutch_A,0.5,9.34609090391803,5.886604000840911,1.3718680058932247,0.7875383455467512,0.9211029246832035,0.72755069150983,30,True,False,10.521841728109703,11,0.36666666666666664,52.35,3.3537333333333335,1.0,0.2,9.346,5.887,1.372,-0.00039599915908894445
fish_032,high_impact,clutch_A,1.0,8.586296463758147,7.172803982822808,1.0750742848844856,1.473997926978989,0.8536952838602839,0.9625583878775029,30,True,False,8.758316589945887,8,0.26666666666666666,59.91,3.2408666666666672,1.0,0.2,8.586,7.173,1.075,-0.0001960171771919761
fish_032,high_impact,clutch_A,5.0,7.577492807535346,15.507949371892527,3.022837195536872e-12,7.445183958626144,0.755253468743198,1.0709000491871838,30,True,False,10.965679370413504,7,0.23333333333333334,64.49,3.4567333333333337,1.0,0.2,7.577,15.508,0.0,-5.0628107471695216e-05
fish_032,high_impact,clutch_A,24.0,9.43430396392704,5.629698462318032,1.9932034704114108,0.7731304612661154,0.9148718061231734,0.7610412992966448,30,True,False,9.999863076635103,3,0.1,74.79,3.9161333333333337,1.0,0.0,9.434,5.63,1.993,-0.0003015376819677229
fish_033,high_impact,clutch_A,-1.0,8.569116714369793,6.97637647848077,1.8756402422028702,1.206363012127416,0.889236047977719,0.8175929731586447,30,True,False,8.840633627933496,6,0.2,98.48,3.9855666666666667,1.0,0.4,8.569,6.976,1.876,0.00037647848076982626
fish_033,high_impact,clutch_A,0.5,7.009633730310207,3.699597667140022,1.3040853909665238,0.862393654862525,0.7572417329859324,0.9723786030419131,30,True,False,11.776901599817897,15,0.5,57.44,2.2903000000000002,0.8,0.4,7.01,3.7,1.304,-0.00040233285997803847
fish_033,high_impact,clutch_A,1.0,7.043092054187483,5.303523834229927,0.8509287335346087,1.0753411157302002,0.8261188985986988,0.8471684742593983,30,True,False,9.7330269040591,12,0.4,51.06,2.2123333333333335,1.0,0.4,7.043,5.303,0.851,0.0005238342299271892
fish_033,high_impact,clutch_A,5.0,5.951622060885087,3.3250393107626532,1.3555546460763968,0.7081768381307382,0.7855124646012697,0.7443150650994093,30,True,False,16.948977334180825,10,0.3333333333333333,68.96,2.1192666666666664,1.0,0.0,5.952,3.325,1.356,3.931076265306643e-05
fish_033,high_impact,clutch_A,24.0,6.932159881201189,5.070113202735871,1.581983964686623,1.1690895288070495,0.7817771311757322,0.9534466189390423,30,True,False,12.262105605360743,7,0.23333333333333334,81.55,2.8693999999999997,1.0,0.2,6.932,5.07,1.582,0.00011320273587056562
fish_034,high_impact,clutch_A,-1.0,7.330527856329091,6.17241056237841,2.283150506313965,1.2853075911571574,0.8330850976166276,0.8775706476163547,30,True,False,11.43924590770562,9,0.3,94.46,3.9042000000000003,1.0,0.8,7.331,6.172,2.283,0.00041056237841008425
fish_034,high_impact,clutch_A,0.5,6.376871695488908,5.5077574405481915,1.2966466194709647,1.1689798900392347,0.8160602561349476,0.7981821887366356,30,True,False,10.851378178465845,7,0.23333333333333334,52.96,2.5713666666666666,1.0,0.0,6.377,5.508,1.297,-0.00024255945180851057
fish_034,high_impact,clutch_A,1.0,5.129535190308868,7.275814481776656,1.159624536325311,2.084979575097303,0.752618801162166,0.7969741613289912,30,True,False,10.04722890597656,11,0.36666666666666664,53.13,2.4695666666666662,0.6,0.2,5.13,7.276,1.16,-0.00018551822334345047
fish_034,high_impact,clutch_A,5.0,5.488315917260145,4.731521044518553,1.4164657918032741,1.455569769889815,0.6604626965441607,1.0123977996420213,30,True,False,14.395442697198092,11,0.36666666666666664,70.79,2.3750666666666667,1.0,0.2,5.488,4.732,1.416,-0.000478955481447052
fish_034,high_impact,clutch_A,24.0,5.923588287032913,6.167548673225139,1.1502213444439526,1.6352808995626824,0.7546996623805969,0.9031370531161154,30,True,False,13.235044427403347,7,0.23333333333333334,69.72,2.459233333333333,0.8,0.2,5.924,6.167,1.15,0.0005486732251389626
fish_035,high_impact,clutch_A,-1.0,9.895648991108747,6.330002045202588,1.553387669272263,1.10849145999264,0.8780263667875667,0.9890320659171882,30,True,False,6.14234761115364,9,0.3,104.04,3.7909,1.0,0.6,9.896,6.33,1.553,2.0452025877304436e-06
fish_035,high_impact,clutch_A,0.5,7.76764275495962,2.3513085840711674,1.2686216454257973,0.385557655758417,0.8584999475188408,0.697575306452823,30,True,False,12.566263066775438,12,0.4,55.14,2.0160333333333336,1.0,0.4,7.768,2.351,1.269,0.00030858407116740594
fish_035,high_impact,clutch_A,1.0,7.202924148598576,2.7072623800542455,1.8004825975886323,0.6787911982240072,0.7218046157834072,1.0213957044243693,30,True,False,16.366907761068653,12,0.4,45.11,2.577899999999999,1.0,0.4,7.203,2.708,1.8,-0.0007376199457547195
fish_035,high_impact,clutch_A,5.0,6.481358299865696,3.5831640535085403,1.0920387156234694,0.8379839073795557,0.7547672331601957,0.898905016262591,30,True,False,11.777579658167541,15,0.5,70.74,1.9789999999999999,0.8,0.2,6.481,3.583,1.092,0.00016405350854009626
fish_035,high_impact,clutch_A,24.0,7.864363152042393,4.921674149563973,0.8614427417786106,0.7682126585111886,0.8850487969309164,0.7341881075823454,30,True,False,9.699089705660533,12,0.4,68.79,2.283933333333334,1.0,0.0,7.864,4.922,0.861,-0.0003258504360266201
fish_036,high_impact,clutch_A,-1.0,7.969187855479911,6.2182511689880196,1.778901491191576,1.4187328286195235,0.8070021211610419,1.0431379079529917,30,True,False,9.558513984160674,9,0.3,86.91,3.5527333333333333,1.0,0.4,7.969,6.218,1.779,0.0002511689880195789
fish_036,high_impact,clutch_A,0.5,6.760186285059758,1.8623893858618903,1.186558860538709,0.44317926995626883,0.7461863598573658,0.8288723112771578,30,True,False,20.984893381725893,19,0.6333333333333333,59.47,1.728933333333333,1.0,0.2,6.76,1.862,1.187,0.0003893858618901902
fish_036,high_impact,clutch_A,1.0,5.607567679365001,1.303007541373544,1.338211840244703,0.49492576759958323,0.5570529155081452,0.9826497424679801,30,True,False,42.29152487605907,16,0.5333333333333333,51.86,1.6870666666666665,0.4,0.0,5.607,1.303,1.338,7.541373544084351e-06
fish_036,high_impact,clutch_A,5.0,3.558704698566249,1.9864853085391132,0.9653558038022627,0.8157622292300315,0.49474364386496517,0.7664706075877303,30,True,False,26.553805070319513,14,0.4666666666666667,70.59,1.2652666666666665,0.8,0.2,3.559,1.987,0.965,-0.0005146914608868958
fish_036,high_impact,clutch_A,24.0,4.397344018117754,1.3199257076053177,1.6457718317787247,0.6032119092367548,0.46374812762967144,0.931239926278081,30,True,False,60.85295704540665,14,0.4666666666666667,71.48,1.9217000000000002,0.6,0.2,4.397,1.32,1.646,-7.42923946823737e-05
fish_037,high_impact,clutch_A,-1.0,11.605347688774144,2.591678257403797,2.1592700488134695,0.37252902676144034,0.8874740267550542,0.9345359735576517,30,True,False,14.904930252450571,12,0.4,104.8,3.367666666666667,1.0,0.8,11.605,2.592,2.159,-0.00032174259620321166
fish_037,high_impact,clutch_A,0.5,6.670371288398597,1.1949775717532871,1.3508347808521592,0.31950931629687584,0.7241947314428914,0.7979073328694536,30,True,False,12.747622400833185,12,0.4,43.96,1.743033333333333,0.8,0.2,6.67,1.195,1.351,-2.242824671294663e-05
fish_037,high_impact,clutch_A,1.0,7.161890069948775,1.05835459301735,1.3615511657027008,0.2840329898669216,0.7344185214475218,0.8204813542082456,30,True,False,17.99611453226405,22,0.7333333333333333,61.14,1.7520999999999998,0.6,0.4,7.162,1.058,1.362,0.00035459301734985793
fish_037,high_impact,clutch_A,5.0,6.8568404658538915,0.7903773772344649,1.2206906433275662,0.2859533162491217,0.6537454819518554,0.9209675583899107,30,True,False,21.13613861501533,13,0.43333333333333335,56.75,1.5391000000000001,0.2,0.0,6.857,0.79,1.221,0.0003773772344648485
fish_037,high_impact,clutch_A,24.0,6.973086682126966,1.0861275493549212,1.5654064376520709,0.3412344602432408,0.6655493098919161,0.9450004838333766,30,True,False,14.564090916020827,12,0.4,70.19,1.9516666666666667,0.6,0.4,6.973,1.086,1.565,0.0001275493549210971
fish_038,high_impact,clutch_A,-1.0,9.679900149445196,5.787448846751925,1.6368627461665268,0.958036527669492,0.8828408258854935,0.9359376908885801,30,True,False,9.499474635324894,6,0.2,90.17,3.658833333333333,1.0,0.4,9.68,5.787,1.637,0.000448846751925025
fish_038,high_impact,clutch_A,0.5,7.803953185237442,0.8243903732896983,1.6585450149704444,0.25406573464974663,0.714493486222612,0.9138306889169583,30,True,False,34.17111056158029,7,0.23333333333333334,56.54,2.0287333333333337,0.4,0.2,7.804,0.824,1.659,0.0003903732896983758
fish_038,high_impact,clutch_A,1.0,8.173327707075716,0.7236866332667377,1.3927963933747025,0.18028981014676954,0.8136325501270393,0.716987264912483,30,True,False,19.02495540800071,7,0.23333333333333334,55.78,1.7565999999999997,0.8,0.0,8.173,0.724,1.393,-0.00031336673326232134
fish_038,high_impact,clutch_A,5.0,8.130224625940562,1.0340005277566968,1.3780660995740834,0.3033048401177386,0.701070815237847,1.0083164301156087,30,True,False,10.522036615356965,18,0.6,66.57,1.8153,0.2,0.2,8.13,1.034,1.378,5.277566967887282e-07
fish_038,high_impact,clutch_A,24.0,7.85863470137593,1.162894192253693,1.6036196842788362,0.3346175830890533,0.6964739054503353,1.0014941841671299,30,True,False,16.17642057496819,19,0.6333333333333333,78.29,2.0577666666666663,0.6,0.6,7.859,1.163,1.604,-0.00010580774630697398
fish_039,high_impact,clutch_A,-1.0,8.161116633160097,6.8940868871869485,1.7383763161796653,1.208934225797503,0.8853503474674276,0.7932997983969436,30,True,False,8.909558399581583,6,0.2,95.75,3.7271666666666667,1.0,0.4,8.161,6.894,1.738,8.688718694838116e-05
fish_039,high_impact,clutch_A,0.5,7.223604740346237,1.3388070195194484,1.269489385597756,0.28823226096378435,0.7949920381556905,0.7241413533942009,30,True,False,17.627441211871446,9,0.3,54.4,1.7271,0.8,0.0,7.224,1.339,1.269,-0.00019298048055160777
fish_039,high_impact,clutch_A,1.0,6.463411742775667,1.043638286590009,1.331915420997522,0.3585492207620236,0.6297183740584391,0.9424718724234682,30,True,False,18.81076784326797,19,0.6333333333333333,58.3,1.6814333333333333,0.6,0.6,6.463,1.044,1.332,-0.0003617134099911379
fish_039,high_impact,clutch_A,5.0,7.543649946948274,1.8940292733608757,1.1241303547171513,0.3485993190296597,0.8305961942556317,0.7187532948587112,30,True,False,17.00963709318416,16,0.5333333333333333,62.84,1.7371333333333332,0.6,0.2,7.544,1.894,1.124,2.9273360875770038e-05
fish_039,high_impact,clutch_A,24.0,6.491531861714132,3.5200698947645956,1.0308779113697544,0.7128363590743733,0.8035561368279791,0.7779232190105057,30,True,False,10.281025880093482,9,0.3,78.87,1.9057,0.8,0.4,6.491,3.52,1.031,6.989476459562383e-05
fish_040,high_impact,clutch_A,-1.0,9.69446604206314,5.172837445117829,2.3253281347568073,0.9583198838740842,0.8487298392364914,1.0688949772395986,30,True,False,10.586205001049365,7,0.23333333333333334,99.83,4.158133333333334,1.0,0.6,9.694,5.173,2.325,-0.00016255488217087333
fish_040,high_impact,clutch_A,0.5,6.814819940713793,3.7367313957619133,1.205636839968183,0.8331807070158525,0.7736128871296049,0.9051458062242088,30,True,False,12.022283339793278,7,0.23333333333333334,57.02,2.1728,1.0,0.2,6.815,3.737,1.206,-0.00026860423808683365
fish_040,high_impact,clutch_A,1.0,7.558893182290269,4.757932788200944,0.7656465068194379,0.7917627141673407,0.8695318444531518,0.7540315107440316,30,True,False,10.254845647998419,13,0.43333333333333335,50.9,2.0924333333333336,0.8,0.0,7.559,4.758,0.766,-6.721179905611052e-05
fish_040,high_impact,clutch_A,5.0,6.644106129885766,6.413284533439804,0.6313353597923158,1.6111467771012908,0.7794908971442034,0.9488287854934137,30,True,False,13.806571250918866,9,0.3,62.73,2.1510333333333334,0.8,0.2,6.644,6.413,0.631,0.00028453343980405776
fish_040,high_impact,clutch_A,24.0,7.006431239345064,4.699544374181686,1.2141448495581157,1.0960677080631132,0.7713703306413071,0.9801613176002504,30,True,False,6.882952592942845,12,0.4,74.62,2.430566666666667,0.8,0.6,7.006,4.7,1.214,-0.0004556258183141537
fish_041,high_impact,clutch_A,-1.0,6.6190716563718315,8.832495888271445,1.4960290675152808,2.4559251534530744,0.7997608871824077,0.8993573580331161,30,True,False,13.849801418741562,6,0.2,98.03,3.488166666666667,1.0,0.4,6.619,8.832,1.496,0.0004958882714447554
fish_041,high_impact,clutch_A,0.5,5.314523366192339,0.8381751553696799,1.3799659793290115,0.3056416786149977,0.6379124246400425,0.7428526602825071,30,True,False,23.548409975989244,11,0.36666666666666664,54.99,1.6342333333333332,0.4,0.2,5.315,0.838,1.38,0.00017515536967993572
fish_041,high_impact,clutch_A,1.0,4.747181852548391,0.8294717661318559,1.2422998290567855,0.44571182625995526,0.45016771178672677,0.9724157650202464,30,True,False,-50.55272536424481,13,0.43333333333333335,59.32,1.4682000000000002,0.4,0.4,4.747,0.829,1.242,0.0004717661318559552
fish_041,high_impact,clutch_A,5.0,4.62158541368101,1.2608990711605883,1.7463188934549416,0.6890573898081259,0.38080213013248043,1.1519388584512948,30,True,False,28.37353797958778,14,0.4666666666666667,68.97,2.0276666666666667,0.4,0.2,4.622,1.261,1.746,-0.00010092883941159592
fish_041,high_impact,clutch_A,24.0,5.9520040725583705,2.065920283512981,1.4989495053254691,0.4580677515198761,0.7698777799036671,0.6994459387081425,30,True,False,13.857360888743354,14,0.4666666666666667,71.89,2.0160000000000005,0.8,0.4,5.952,2.066,1.499,-7.971648701898815e-05
fish_042,high_impact,clutch_A,-1.0,7.404332892440562,5.926172279103915,2.2807103744831467,1.2196494019365751,0.832130318137871,0.8852967214257921,30,True,False,10.15102672248495,7,0.23333333333333334,91.74,3.8601666666666663,1.0,0.6,7.404,5.926,2.281,0.00017227910391515167
fish_042,high_impact,clutch_A,0.5,6.40996774068723,5.829869036528283,1.1039655540479878,1.4470692893673454,0.7710884055954814,0.9278337526841847,30,True,False,13.237070056416645,5,0.16666666666666666,53.69,2.4516,1.0,0.4,6.41,5.83,1.104,-0.00013096347171703826
fish_042,high_impact,clutch_A,5.0,6.52266129388467,6.324697465813779,0.8949456462882428,1.5486819185265945,0.7862916269810323,0.9117885010033523,30,True,False,9.377821732238825,5,0.16666666666666666,65.79,2.3687,0.8,0.2,6.523,6.325,0.895,-0.00030253418622105954
fish_042,high_impact,clutch_A,24.0,5.73848739858581,6.210886112317588,1.6707270192337698,1.72666878322652,0.7377863857375513,0.9155746538331967,30,True,False,11.373293135397848,6,0.2,71.82,2.9467,1.0,0.2,5.738,6.211,1.671,-0.00011388768241271663
fish_043,high_impact,clutch_A,-1.0,10.089820091548756,3.7519303399220423,2.200382544883047,0.6032131457839435,0.8680545037588688,0.9666828661263055,30,True,False,7.847014628222605,15,0.5,99.01,3.6374,1.0,0.2,10.09,3.752,2.2,-6.966007795750073e-05
fish_043,high_impact,clutch_A,1.0,8.254613188685715,0.6903098823715975,1.3137387884384792,0.21506034731077747,0.746939353268283,0.8778521165617524,30,True,False,19.59330129920781,14,0.4666666666666667,54.67,1.6733666666666664,0.4,0.4,8.255,0.69,1.314,0.0003098823715975696
